"","Species","GrowthForm_CTD","Abund_CTD","family_molecules","family_morphology","larval","MeanPCcover","Growth_rate","Colony_fecundity","Colony_area","Polyps_per_area","Polyp_fecundity","Eggs_per_area","Colony_maximum_diameter","Corallite_width_minimum","Corallite_width_maximum"
"1378","Astrangia costata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1379","Astrangia dentata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1380","Astrangia equatorialis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1381","Astrangia haimei",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1382","Astrangia howardi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1383","Astrangia macrodentata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1384","Astrangia mercatoris",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1385","Astrangia rathbuni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1386","Astrangia solitaria",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1387","Astrangia woodsi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1388","Cladangia exusta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1389","Culicia australiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1390","Culicia cuticulata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1391","Culicia excavata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1392","Culicia fragilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1393","Culicia hoffmeisteri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1394","Culicia quinaria",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1395","Culicia rubeola",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1396","Culicia smithii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1397","Culicia stellata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1398","Culicia subaustraliensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1399","Culicia tenuisepes",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1400","Oulangia bradleyi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1401","Oulangia cyathiformis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1402","Pourtalocyathus hispidus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1403","Schizocyathus fissilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1404","Temnotrochus kermadecensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1405","Craterastrea levis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1406","Psammocora albopicta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1407","Psammocora interstinctus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1408","Pedicellocyathus keyesi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1409","Stenocyathus vermiformis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1410","Truncatoguynia irregularis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1411","Alatotrochus rubescens",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1412","Australocyathus vincentinus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1413","Conocyathus gracilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1414","Conocyathus zelandiae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1415","Cryptotrochus brevipalus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1416","Cryptotrochus carolinensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1417","Cryptotrochus javanus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1418","Cyathotrochus nascornatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1419","Cyathotrochus pileus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1420","Deltocyathoides orientalis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1421","Deltocyathoides stimpsonii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1422","Dunocyathus parasiticus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1423","Endocyathopora laticostata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1424","Foveolocyathus alternans",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1425","Foveolocyathus verconis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1426","Holcotrochus crenulatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1427","Holcotrochus scriptus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1428","Idiotrochus kikutii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1429","Kionotrochus suteri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1430","Notocyathus conicus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1431","Notocyathus venustus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1432","Peponocyathus dawsoni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1433","Peponocyathus folliculus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1434","Peponocyathus minimus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1435","Platytrochus compressus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1436","Platytrochus hastatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1437","Platytrochus laevigatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1438","Platytrochus parisepta",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1439","Pleotrochus venustus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1440","Pleotrochus zibrowii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1441","Pseudocyathoceras avis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1442","Sphenotrochus andrewianus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1443","Sphenotrochus aurantiacus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1444","Sphenotrochus auritus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1445","Sphenotrochus evexicostatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1446","Sphenotrochus excavatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1447","Sphenotrochus gardineri",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1448","Sphenotrochus gilchristi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1449","Sphenotrochus hancocki",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1450","Sphenotrochus imbricaticostatus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1451","Sphenotrochus ralphae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1452","Sphenotrochus squiresi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1453","Thrypticotrochus petterdi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1454","Trematotrochus corbicula",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1455","Trematotrochus hedleyi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1456","Tropidocyathus labidus",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1457","Turbinolia stephensoni",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1458","Balanophyllia malouiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1459","Caryophyllia balaenacea",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1460","Coenocyathus brooki",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1461","Coenocyathus parvula",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1462","Heterocyathus japonica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1463","Leptopsammia britannica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1464","Oxysmilia circularis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1465","Oxysmilia epithecata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1466","Paracyathus montereyensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1467","Tropidocyathus lessonii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1468","Truncatoflabellum cumingii",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1469","Truncatoflabellum vigintifarium",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1470","Truncatoflabellum zulense",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1471","Tubastraea micrantha",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1472","Acropora arafura",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1473","Acropora magnifica",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1474","Acropora sordiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1475","Acropora surculosa",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1476","Astreopora lambertsi",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1477","Blastomussa vivida",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1478","Cycloseris boschmai",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1479","Dipsastraea camranensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1480","Dipsastraea mirabilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1481","Dipsastraea wisseli",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1482","Echinophyllia maxima",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1483","Echinophyllia tarae",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1484","Euphyllia fimbriata",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1485","Goniopora gracilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1486","Goniopora mauritiensis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1487","Leptoseris fragilis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1488","Leptoseris glabra",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
"1489","Leptoseris tenuis",NA,NA,NA,NA,NA,NA,4.81563599079861,7314.78856477922,147.097534867426,12.5612633333333,1764.96724,772.552,28.02868125,67.664,83.9338611111111
